id,is_inferred,source,target,type,,,,
613,TRUE,Green Guardians,Event_Collaborate_82,,,,,
735,TRUE,Green Guardians,Relationship_Operates_36,,,,,
615,TRUE,Green Guardians,Relationship_Coordinates_37,,,,,
616,FALSE,Green Guardians,Event_Communication_85,sent,,,,
618,FALSE,Green Guardians,Event_Communication_106,sent,,,,
619,TRUE,Green Guardians,Event_Collaborate_108,,,,,
709,TRUE,Green Guardians,Relationship_Coordinates_53,,,,,
621,TRUE,Green Guardians,Event_Assessment_172,,,,,
622,TRUE,Green Guardians,Event_Monitoring_173,,,,,
722,TRUE,Green Guardians,Event_Assessment_174,,,,,
626,FALSE,Green Guardians,Event_Communication_175,sent,,,,
628,FALSE,Green Guardians,Event_Communication_179,sent,,,,
630,FALSE,Green Guardians,Event_Communication_182,sent,,,,
631,FALSE,Green Guardians,Event_Communication_183,sent,,,,
644,TRUE,Green Guardians,Event_Monitoring_192,,,,,
636,FALSE,Green Guardians,Event_Communication_196,sent,,,,
624,TRUE,Green Guardians,Relationship_Coordinates_116,,,,,
638,TRUE,Green Guardians,Event_Monitoring_232,,,,,
639,TRUE,Green Guardians,Event_Enforcement_233,,,,,
656,TRUE,Green Guardians,Event_Enforcement_235,,,,,
657,TRUE,Green Guardians,Event_Collaborate_236,,,,,
654,TRUE,Green Guardians,Relationship_Jurisdiction_131,,,,,
643,FALSE,Green Guardians,Event_Communication_237,sent,,,,
647,FALSE,Green Guardians,Event_Communication_239,sent,,,,
648,TRUE,Green Guardians,Event_Monitoring_255,,,,,
652,FALSE,Green Guardians,Event_Communication_258,sent,,,,
650,TRUE,Green Guardians,Event_Enforcement_261,,,,,
655,FALSE,Green Guardians,Event_Communication_262,sent,,,,
743,TRUE,Green Guardians,Relationship_Operates_176,,,,,
662,FALSE,Green Guardians,Event_Communication_321,sent,,,,
667,FALSE,Green Guardians,Event_Communication_354,sent,,,,
668,FALSE,Green Guardians,Event_Communication_355,sent,,,,
669,TRUE,Green Guardians,Relationship_Coordinates_201,,,,,
670,FALSE,Green Guardians,Event_Communication_356,sent,,,,
671,TRUE,Green Guardians,Event_Monitoring_383,,,,,
672,FALSE,Green Guardians,Event_Communication_384,sent,,,,
673,TRUE,Green Guardians,Event_Monitoring_410,,,,,
675,FALSE,Green Guardians,Event_Communication_411,sent,,,,
677,FALSE,Green Guardians,Event_Communication_413,sent,,,,
679,FALSE,Green Guardians,Event_Communication_431,sent,,,,
663,TRUE,Green Guardians,Relationship_AccessPermission_266,,,,,
681,FALSE,Green Guardians,Event_Communication_433,sent,,,,
683,FALSE,Green Guardians,Event_Communication_437,sent,,,,
684,FALSE,Green Guardians,Event_Communication_438,sent,,,,
685,TRUE,Green Guardians,Relationship_Operates_271,,,,,
686,FALSE,Green Guardians,Event_Communication_439,sent,,,,
687,TRUE,Green Guardians,Event_Collaborate_477,,,,,
688,TRUE,Green Guardians,Relationship_Coordinates_289,,,,,
689,TRUE,Green Guardians,Event_Assessment_567,,,,,
691,TRUE,Green Guardians,Relationship_Suspicious_341,,,,,
692,FALSE,Green Guardians,Event_Communication_568,sent,,,,
694,FALSE,Green Guardians,Event_Communication_571,sent,,,,
697,TRUE,Green Guardians,Event_Monitoring_608,,,,,
698,TRUE,Green Guardians,Event_Assessment_609,,,,,
700,TRUE,Green Guardians,Relationship_Operates_367,,,,,
701,FALSE,Green Guardians,Event_Communication_610,sent,,,,
730,TRUE,Green Guardians,Relationship_Suspicious_368,,,,,
704,FALSE,Green Guardians,Event_Communication_612,sent,,,,
707,FALSE,Green Guardians,Event_Communication_621,sent,,,,
710,FALSE,Green Guardians,Event_Communication_672,sent,,,,
711,TRUE,Green Guardians,Event_Monitoring_690,,,,,
712,TRUE,Green Guardians,Event_Assessment_691,,,,,
715,FALSE,Green Guardians,Event_Communication_692,sent,,,,
717,TRUE,Green Guardians,Relationship_AccessPermission_479,,,,,
718,TRUE,Green Guardians,Event_Monitoring_777,,,,,
720,FALSE,Green Guardians,Event_Communication_778,sent,,,,
723,FALSE,Green Guardians,Event_Communication_781,sent,,,,
724,TRUE,Green Guardians,Relationship_Coordinates_492,,,,,
725,TRUE,Green Guardians,Event_Monitoring_829,,,,,
728,FALSE,Green Guardians,Event_Communication_831,sent,,,,
731,FALSE,Green Guardians,Event_Communication_833,sent,,,,
733,FALSE,Green Guardians,Event_Communication_834,sent,,,,
734,TRUE,Green Guardians,Event_Monitoring_835,,,,,
706,TRUE,Green Guardians,Relationship_Reports_529,,,,,
737,FALSE,Green Guardians,Event_Communication_836,sent,,,,
738,TRUE,Green Guardians,Event_Monitoring_900,,,,,
713,TRUE,Green Guardians,Relationship_Operates_566,,,,,
740,FALSE,Green Guardians,Event_Communication_901,sent,,,,
741,TRUE,Green Guardians,Relationship_Unfriendly_567,,,,,
742,FALSE,Green Guardians,Event_Communication_902,sent,,,,
744,FALSE,Green Guardians,Event_Communication_908,sent,,,,
745,FALSE,Green Guardians,Event_Communication_910,sent,,,,
746,TRUE,Green Guardians,Event_Assessment_966,,,,,
693,TRUE,Green Guardians,Relationship_Coordinates_609,,,,,
748,FALSE,Green Guardians,Event_Communication_968,sent,,,,
749,FALSE,Green Guardians,Event_Communication_997,sent,,,,
750,TRUE,V. Miesel Shipping,Relationship_Operates_103,,,,,
751,TRUE,V. Miesel Shipping,Relationship_Suspicious_112,,,,,
753,TRUE,V. Miesel Shipping,Relationship_AccessPermission_125,,,,,
754,FALSE,V. Miesel Shipping,Event_Communication_224,sent,,,,
756,FALSE,V. Miesel Shipping,Event_Communication_313,sent,,,,
758,FALSE,V. Miesel Shipping,Event_Communication_368,sent,,,,
800,TRUE,V. Miesel Shipping,Relationship_AccessPermission_214,,,,,
755,TRUE,V. Miesel Shipping,Relationship_Operates_255,,,,,
764,TRUE,V. Miesel Shipping,Relationship_Operates_256,,,,,
765,FALSE,V. Miesel Shipping,Event_Communication_421,sent,,,,
767,TRUE,V. Miesel Shipping,Relationship_AccessPermission_262,,,,,
769,TRUE,V. Miesel Shipping,Relationship_AccessPermission_306,,,,,
771,TRUE,V. Miesel Shipping,Relationship_Unfriendly_312,,,,,
779,TRUE,V. Miesel Shipping,Event_Monitoring_530,,,,,
775,FALSE,V. Miesel Shipping,Event_Communication_637,sent,,,,
777,FALSE,V. Miesel Shipping,Event_Communication_638,sent,,,,
780,TRUE,V. Miesel Shipping,Event_Assessment_701,,,,,
781,FALSE,V. Miesel Shipping,Event_Communication_728,sent,,,,
784,FALSE,V. Miesel Shipping,Event_Communication_758,sent,,,,
761,TRUE,V. Miesel Shipping,Relationship_Coordinates_471,,,,,
783,TRUE,V. Miesel Shipping,Relationship_Coordinates_473,,,,,
778,TRUE,V. Miesel Shipping,Relationship_Operates_474,,,,,
792,FALSE,V. Miesel Shipping,Event_Communication_763,sent,,,,
794,TRUE,V. Miesel Shipping,Relationship_Coordinates_499,,,,,
773,TRUE,V. Miesel Shipping,Relationship_Operates_514,,,,,
796,FALSE,V. Miesel Shipping,Event_Communication_821,sent,,,,
798,FALSE,V. Miesel Shipping,Event_Communication_825,sent,,,,
799,TRUE,V. Miesel Shipping,Event_Enforcement_839,,,,,
801,FALSE,V. Miesel Shipping,Event_Communication_840,sent,,,,
803,FALSE,V. Miesel Shipping,Event_Communication_841,sent,,,,
805,FALSE,V. Miesel Shipping,Event_Communication_846,sent,,,,
806,FALSE,V. Miesel Shipping,Event_Communication_851,sent,,,,
807,TRUE,Sailor Shifts Team,Relationship_Operates_59,,,,,
808,TRUE,Sailor Shifts Team,Relationship_AccessPermission_68,,,,,
809,TRUE,Sailor Shifts Team,Relationship_Operates_97,,,,,
810,FALSE,Sailor Shifts Team,Event_Communication_283,sent,,,,
811,TRUE,Sailor Shifts Team,Relationship_Coordinates_302,,,,,
812,FALSE,Sailor Shifts Team,Event_Communication_520,sent,,,,
814,TRUE,Sailor Shifts Team,Relationship_Operates_593,,,,,
813,TRUE,Sailor Shifts Team,Relationship_AccessPermission_594,,,,,
,TRUE,Sailor Shifts Team,Relationship_Colleagues_16,,,,,
884,TRUE,Neptune,Event_VesselMovement_393,,,,,
905,TRUE,Neptune,Event_VesselMovement_402,,,,,
906,TRUE,Neptune,Relationship_AccessPermission_244,,,,,
820,FALSE,Neptune,Event_Communication_403,sent,,,,
821,TRUE,Neptune,Relationship_Coordinates_247,,,,,
822,FALSE,Neptune,Event_Communication_406,sent,,,,
823,FALSE,Neptune,Event_Communication_409,sent,,,,
824,TRUE,Neptune,Event_VesselMovement_418,,,,,
825,FALSE,Neptune,Event_Communication_419,sent,,,,
826,FALSE,Neptune,Event_Communication_420,sent,,,,
827,TRUE,Neptune,Event_Collaborate_422,,,,,
829,TRUE,Neptune,Relationship_AccessPermission_259,,,,,
830,FALSE,Neptune,Event_Communication_423,sent,,,,
831,TRUE,Neptune,Event_Collaborate_424,,,,,
833,FALSE,Neptune,Event_Communication_426,sent,,,,
838,TRUE,Neptune,Event_Collaborate_455,,,,,
839,FALSE,Neptune,Event_Communication_456,sent,,,,
855,TRUE,Neptune,Relationship_AccessPermission_281,,,,,
843,FALSE,Neptune,Event_Communication_460,sent,,,,
849,TRUE,Neptune,Event_Assessment_488,,,,,
850,FALSE,Neptune,Event_Communication_489,sent,,,,
837,TRUE,Neptune,Event_VesselMovement_503,,,,,
873,TRUE,Neptune,Relationship_Coordinates_298,,,,,
853,FALSE,Neptune,Event_Communication_504,sent,,,,
856,FALSE,Neptune,Event_Communication_506,sent,,,,
859,FALSE,Neptune,Event_Communication_508,sent,,,,
903,TRUE,Neptune,Relationship_Coordinates_305,,,,,
861,FALSE,Neptune,Event_Communication_518,sent,,,,
846,TRUE,Neptune,Event_Assessment_522,,,,,
868,FALSE,Neptune,Event_Communication_537,sent,,,,
869,FALSE,Neptune,Event_Communication_539,sent,,,,
870,TRUE,Neptune,Relationship_AccessPermission_328,,,,,
871,FALSE,Neptune,Event_Communication_546,sent,,,,
875,FALSE,Neptune,Event_Communication_559,sent,,,,
876,FALSE,Neptune,Event_Communication_598,sent,,,,
878,FALSE,Neptune,Event_Communication_606,sent,,,,
880,FALSE,Neptune,Event_Communication_607,sent,,,,
863,TRUE,Neptune,Event_Monitoring_631,,,,,
883,FALSE,Neptune,Event_Communication_633,sent,,,,
885,FALSE,Neptune,Event_Communication_644,sent,,,,
887,FALSE,Neptune,Event_Communication_663,sent,,,,
872,TRUE,Neptune,Relationship_AccessPermission_405,,,,,
890,FALSE,Neptune,Event_Communication_754,sent,,,,
892,FALSE,Neptune,Event_Communication_756,sent,,,,
894,FALSE,Neptune,Event_Communication_759,sent,,,,
895,FALSE,Neptune,Event_Communication_762,sent,,,,
882,TRUE,Neptune,Relationship_Reports_513,,,,,
897,FALSE,Neptune,Event_Communication_820,sent,,,,
899,FALSE,Neptune,Event_Communication_822,sent,,,,
900,TRUE,Neptune,Relationship_Coordinates_518,,,,,
901,FALSE,Neptune,Event_Communication_824,sent,,,,
904,FALSE,Neptune,Event_Communication_852,sent,,,,
907,FALSE,Neptune,Event_Communication_891,sent,,,,
908,TRUE,Neptune,Event_VesselMovement_980,,,,,
909,FALSE,Neptune,Event_Communication_981,sent,,,,
,TRUE,Neptune,Relationship_Colleagues_319,,,,,
,TRUE,Neptune,Relationship_Colleagues_320,,,,,
910,TRUE,Marlin,Event_Fishing_49,,,,,
911,FALSE,Marlin,Event_Communication_50,sent,,,,
912,TRUE,Marlin,Event_Criticize_52,,,,,
913,FALSE,Marlin,Event_Communication_53,sent,,,,
914,TRUE,Marlin,Relationship_Reports_46,,,,,
915,FALSE,Marlin,Event_Communication_121,sent,,,,
916,FALSE,Marlin,Event_Communication_124,sent,,,,
917,FALSE,Marlin,Event_Communication_285,sent,,,,
918,TRUE,Marlin,Event_Monitoring_286,,,,,
919,FALSE,Marlin,Event_Communication_289,sent,,,,
926,TRUE,Marlin,Event_VesselMovement_577,,,,,
921,FALSE,Marlin,Event_Communication_578,sent,,,,
922,TRUE,Marlin,Event_VesselMovement_580,,,,,
923,TRUE,Marlin,Relationship_AccessPermission_349,,,,,
925,TRUE,Marlin,Event_VesselMovement_629,,,,,
928,FALSE,Serenity,Event_Communication_13,sent,,,,
944,TRUE,Serenity,Relationship_AccessPermission_7,,,,,
930,FALSE,Serenity,Event_Communication_16,sent,,,,
949,TRUE,Serenity,Event_VesselMovement_25,,,,,
933,FALSE,Serenity,Event_Communication_26,sent,,,,
941,TRUE,Serenity,Relationship_AccessPermission_127,,,,,
942,TRUE,Serenity,Relationship_AccessPermission_128,,,,,
943,FALSE,Serenity,Event_Communication_227,sent,,,,
939,TRUE,Serenity,Relationship_AccessPermission_238,,,,,
947,FALSE,Serenity,Event_Communication_392,sent,,,,
948,TRUE,Serenity,Relationship_Coordinates_247,,,,,
950,FALSE,Serenity,Event_Communication_408,sent,,,,
951,FALSE,Serenity,Event_Communication_502,sent,,,,
952,FALSE,Serenity,Event_Communication_826,sent,,,,
953,TRUE,Serenity,Event_VesselMovement_944,,,,,
959,TRUE,Mako,Event_Assessment_14,,,,,
955,FALSE,Mako,Event_Communication_15,sent,,,,
960,TRUE,Mako,Event_Assessment_56,,,,,
962,FALSE,Mako,Event_Communication_59,sent,,,,
964,FALSE,Mako,Event_Communication_99,sent,,,,
966,FALSE,Mako,Event_Communication_117,sent,,,,
1104,TRUE,Mako,Event_VesselMovement_122,,,,,
968,FALSE,Mako,Event_Communication_123,sent,,,,
969,TRUE,Mako,Event_TourActivity_137,,,,,
971,FALSE,Mako,Event_Communication_139,sent,,,,
974,FALSE,Mako,Event_Communication_145,sent,,,,
978,TRUE,Mako,Event_TransponderPing_251,,,,,
981,TRUE,Mako,Event_Monitoring_253,,,,,
980,FALSE,Mako,Event_Communication_254,sent,,,,
987,FALSE,Mako,Event_Communication_268,sent,,,,
989,TRUE,Mako,Event_TransponderPing_271,,,,,
957,TRUE,Mako,Relationship_AccessPermission_148,,,,,
991,TRUE,Mako,Event_VesselMovement_284,,,,,
992,TRUE,Mako,Event_VesselMovement_288,,,,,
996,TRUE,Mako,Event_VesselMovement_300,,,,,
997,TRUE,Mako,Relationship_Reports_170,,,,,
1051,TRUE,Mako,Event_TransponderPing_308,,,,,
1002,FALSE,Mako,Event_Communication_309,sent,,,,
999,TRUE,Mako,Event_Assessment_337,,,,,
1043,TRUE,Mako,Relationship_AccessPermission_190,,,,,
1009,TRUE,Mako,Event_VesselMovement_344,,,,,
1010,TRUE,Mako,Relationship_AccessPermission_192,,,,,
1015,FALSE,Mako,Event_Communication_349,sent,,,,
1017,FALSE,Mako,Event_Communication_365,sent,,,,
1022,FALSE,Mako,Event_Communication_380,sent,,,,
1023,FALSE,Mako,Event_Communication_382,sent,,,,
1024,TRUE,Mako,Relationship_AccessPermission_233,,,,,
1027,FALSE,Mako,Event_Communication_396,sent,,,,
1016,TRUE,Mako,Relationship_AccessPermission_243,,,,,
1034,FALSE,Mako,Event_Communication_405,sent,,,,
1038,TRUE,Mako,Relationship_Coordinates_248,,,,,
1037,TRUE,Mako,Event_VesselMovement_418,,,,,
1039,TRUE,Mako,Relationship_AccessPermission_259,,,,,
1047,FALSE,Mako,Event_Communication_451,sent,,,,
1048,TRUE,Mako,Event_Collaborate_455,,,,,
1050,FALSE,Mako,Event_Communication_462,sent,,,,
1054,FALSE,Mako,Event_Communication_467,sent,,,,
1069,TRUE,Mako,Event_VesselMovement_495,,,,,
1057,FALSE,Mako,Event_Communication_496,sent,,,,
1058,TRUE,Mako,Event_TourActivity_498,,,,,
1059,TRUE,Mako,Event_VesselMovement_516,,,,,
1061,TRUE,Mako,Event_VesselMovement_540,,,,,
1062,TRUE,Mako,Event_Collaborate_542,,,,,
1064,FALSE,Mako,Event_Communication_543,sent,,,,
1066,FALSE,Mako,Event_Communication_545,sent,,,,
977,TRUE,Mako,Event_VesselMovement_549,,,,,
1070,TRUE,Mako,Relationship_AccessPermission_332,,,,,
1071,FALSE,Mako,Event_Communication_553,sent,,,,
1045,TRUE,Mako,Relationship_Coordinates_336,,,,,
1074,FALSE,Mako,Event_Communication_575,sent,,,,
1063,TRUE,Mako,Relationship_Coordinates_387,,,,,
1079,FALSE,Mako,Event_Communication_655,sent,,,,
1082,FALSE,Mako,Event_Communication_657,sent,,,,
1084,FALSE,Mako,Event_Communication_665,sent,,,,
1085,FALSE,Mako,Event_Communication_684,sent,,,,
1088,FALSE,Mako,Event_Communication_755,sent,,,,
1089,FALSE,Mako,Event_Communication_757,sent,,,,
1036,TRUE,Mako,Event_Monitoring_803,,,,,
1092,FALSE,Mako,Event_Communication_809,sent,,,,
1094,TRUE,Mako,Event_TourActivity_814,,,,,
1095,FALSE,Mako,Event_Communication_815,sent,,,,
1096,TRUE,Mako,Relationship_AccessPermission_512,,,,,
1097,TRUE,Mako,Relationship_Coordinates_565,,,,,
1098,FALSE,Mako,Event_Communication_898,sent,,,,
1100,TRUE,Mako,Event_Monitoring_917,,,,,
1101,FALSE,Mako,Event_Communication_920,sent,,,,
1029,TRUE,Mako,Event_TourActivity_962,,,,,
1105,TRUE,Mako,Relationship_Reports_622,,,,,
1106,FALSE,Mako,Event_Communication_989,sent,,,,
1107,TRUE,Mako,Event_Enforcement_998,,,,,
961,TRUE,Mako,Event_VesselMovement_1000,,,,,
1109,TRUE,Mako,Relationship_Coordinates_629,,,,,
,TRUE,Mako,Relationship_Colleagues_66,,,,,
1111,FALSE,Reef Guardian,Event_Communication_24,sent,,,,
1115,FALSE,Reef Guardian,Event_Communication_167,sent,,,,
1110,TRUE,Reef Guardian,Event_Enforcement_177,,,,,
1122,FALSE,Reef Guardian,Event_Communication_225,sent,,,,
1123,FALSE,Reef Guardian,Event_Communication_226,sent,,,,
1124,TRUE,Reef Guardian,Event_VesselMovement_242,,,,,
1125,TRUE,Reef Guardian,Event_Monitoring_243,,,,,
1126,FALSE,Reef Guardian,Event_Communication_252,sent,,,,
1128,FALSE,Reef Guardian,Event_Communication_287,sent,,,,
1132,TRUE,Reef Guardian,Event_Monitoring_383,,,,,
1134,FALSE,Reef Guardian,Event_Communication_386,sent,,,,
1136,FALSE,Reef Guardian,Event_Communication_428,sent,,,,
1138,FALSE,Reef Guardian,Event_Communication_482,sent,,,,
1137,TRUE,Reef Guardian,Relationship_Coordinates_292,,,,,
1140,FALSE,Reef Guardian,Event_Communication_487,sent,,,,
1141,TRUE,Reef Guardian,Event_Monitoring_490,,,,,
1142,TRUE,Reef Guardian,Relationship_Suspicious_294,,,,,
1143,FALSE,Reef Guardian,Event_Communication_491,sent,,,,
1119,TRUE,Reef Guardian,Event_VesselMovement_569,,,,,
1218,TRUE,Reef Guardian,Relationship_Reports_344,,,,,
1147,FALSE,Reef Guardian,Event_Communication_572,sent,,,,
1149,FALSE,Reef Guardian,Event_Communication_576,sent,,,,
1151,FALSE,Reef Guardian,Event_Communication_603,sent,,,,
1153,TRUE,Reef Guardian,Relationship_AccessPermission_370,,,,,
1155,FALSE,Reef Guardian,Event_Communication_614,sent,,,,
1158,FALSE,Reef Guardian,Event_Communication_616,sent,,,,
1185,TRUE,Reef Guardian,Relationship_Coordinates_378,,,,,
1163,FALSE,Reef Guardian,Event_Communication_623,sent,,,,
1164,TRUE,Reef Guardian,Event_VesselMovement_624,,,,,
1165,TRUE,Reef Guardian,Event_Assessment_625,,,,,
1166,TRUE,Reef Guardian,Event_Collaborate_626,,,,,
1159,TRUE,Reef Guardian,Event_Assessment_628,,,,,
1170,TRUE,Reef Guardian,Relationship_Coordinates_380,,,,,
1169,FALSE,Reef Guardian,Event_Communication_630,sent,,,,
1171,FALSE,Reef Guardian,Event_Communication_660,sent,,,,
1172,TRUE,Reef Guardian,Event_Monitoring_661,,,,,
1173,FALSE,Reef Guardian,Event_Communication_662,sent,,,,
1175,TRUE,Reef Guardian,Event_Monitoring_678,,,,,
1178,FALSE,Reef Guardian,Event_Communication_681,sent,,,,
1179,TRUE,Reef Guardian,Event_Monitoring_690,,,,,
1180,TRUE,Reef Guardian,Event_Assessment_691,,,,,
1181,TRUE,Reef Guardian,Event_Monitoring_709,,,,,
1183,FALSE,Reef Guardian,Event_Communication_710,sent,,,,
1184,TRUE,Reef Guardian,Event_Monitoring_716,,,,,
1186,FALSE,Reef Guardian,Event_Communication_741,sent,,,,
1188,FALSE,Reef Guardian,Event_Communication_744,sent,,,,
1154,TRUE,Reef Guardian,Relationship_AccessPermission_497,,,,,
1191,FALSE,Reef Guardian,Event_Communication_801,sent,,,,
1194,FALSE,Reef Guardian,Event_Communication_828,sent,,,,
1118,TRUE,Reef Guardian,Relationship_Reports_526,,,,,
1201,TRUE,Reef Guardian,Event_Monitoring_856,,,,,
1182,TRUE,Reef Guardian,Relationship_Coordinates_548,,,,,
1200,FALSE,Reef Guardian,Event_Communication_857,sent,,,,
1135,TRUE,Reef Guardian,Relationship_Coordinates_555,,,,,
1203,FALSE,Reef Guardian,Event_Communication_877,sent,,,,
1204,FALSE,Reef Guardian,Event_Communication_895,sent,,,,
1205,FALSE,Reef Guardian,Event_Communication_899,sent,,,,
1206,TRUE,Reef Guardian,Event_Monitoring_900,,,,,
1208,TRUE,Reef Guardian,Relationship_Coordinates_578,,,,,
1209,FALSE,Reef Guardian,Event_Communication_919,sent,,,,
1210,TRUE,Reef Guardian,Event_Monitoring_922,,,,,
1211,TRUE,Reef Guardian,Event_Monitoring_934,,,,,
1212,FALSE,Reef Guardian,Event_Communication_945,sent,,,,
1189,TRUE,Reef Guardian,Event_Monitoring_946,,,,,
1216,FALSE,Reef Guardian,Event_Communication_949,sent,,,,
1217,TRUE,Reef Guardian,Event_Monitoring_967,,,,,
1221,TRUE,Reef Guardian,Relationship_Jurisdiction_613,,,,,
1222,FALSE,Reef Guardian,Event_Communication_970,sent,,,,
1223,TRUE,Reef Guardian,Event_Monitoring_971,,,,,
1224,TRUE,Reef Guardian,Event_Collaborate_972,,,,,
1225,TRUE,Reef Guardian,Relationship_Coordinates_614,,,,,
1226,TRUE,Reef Guardian,Relationship_AccessPermission_615,,,,,
